
更多免费直播源，关注微信群lfy4482暗号”加群”
灣灣頻道,#genre#
黑龍江衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226142/index.m3u8
SiTV動漫秀場4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV極速汽車4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV歡笑劇場4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戲風雲4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV都市劇場4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
上海外語4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
上海第一財經4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8
上海纪實人文4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226174/index.m3u8
甘肅公共應急8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肅少兒8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肅文化影視8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肅經濟8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肅都市8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
蘭州公共8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
蘭州新聞綜合8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
蘭州生活經濟8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
蘭州綜藝體育8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226130/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226132/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226134/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226136/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226138/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226141/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226147/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226149/index.m3u8
百事通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226153/index.m3u8
百視通體育4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226145/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226104/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226106/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226108/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226110/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226112/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226123/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226125/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226196/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226215/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226217/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226219/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226221/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226223/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226225/index.m3u8
咪咕視頻4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226229/index.m3u8
咪咕視頻5M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226188/index.m3u8
咪咕視頻8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226102/index.m3u8
咪咕視頻8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226190/index.m3u8
購物4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226192/index.m3u8
購物4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226194/index.m3u8
購物4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226231/index.m3u8

北京影視[1280*720],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=
北京文藝[1280*720],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=
北京青年[1920*1080],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s8/index.m3u8?time=
北京生活[1920*1080],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=
北京科教[1280*720],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s3/index.m3u8?time=
北京財經[1920*1080],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=
北京東奥[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
卡酷少兒[1920*1080],http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8?time=
卡酷少兒[1047*576],http://183.207.248.71/gitv/live1/G_KAKU/G_KAKU
北京通州[1280*720],http://pull.dayuntongzhou.com/live/tztv.m3u8


純享4K20M2160[3840*2160],http://39.134.155.159/PLTV/88888888/224/3221225670/index.m3u8
CCTV14M1080[1920*1080],http://39.134.155.133/PLTV/88888888/224/3221225591/index.m3u8
CCTV18M1080[1920*1080],http://39.134.155.133/PLTV/88888888/224/3221225658/index.m3u8
CCTV24M1080[1920*1080],http://39.134.155.135/PLTV/88888888/224/3221225605/index.m3u8
CCTV28M1080[1920*1080],http://39.134.155.153/PLTV/88888888/224/3221225650/index.m3u8
CCTV44M1080[1920*1080],http://39.134.155.215/PLTV/88888888/224/3221225641/index.m3u8
CCTV5+8M1080[1920*1080],http://39.134.155.145/PLTV/88888888/224/3221225648/index.m3u8
CCTV74M1080[1920*1080],http://39.134.155.143/PLTV/88888888/224/3221225596/index.m3u8
CCTV78M1080[1920*1080],http://39.134.155.203/PLTV/88888888/224/3221225661/index.m3u8
CCTV94M1080[1920*1080],http://39.134.155.179/PLTV/88888888/224/3221225611/index.m3u8
CCTV98M1080[1920*1080],http://39.134.155.151/PLTV/88888888/224/3221225655/index.m3u8
CCTV102.5M1080[1920*1080],http://39.134.155.185/PLTV/88888888/224/3221225600/index.m3u8
CCTV108M1080[1920*1080],http://39.134.155.185/PLTV/88888888/224/3221225652/index.m3u8
CCTV114M1080[1920*1080],http://39.134.155.139/PLTV/88888888/224/3221225622/index.m3u8
CCTV124M1080[1920*1080],http://39.134.155.157/PLTV/88888888/224/3221225584/index.m3u8
CCTV128M1080[1920*1080],http://39.134.155.147/PLTV/88888888/224/3221225665/index.m3u8
CCTV134M1080[1920*1080],http://39.134.155.143/PLTV/88888888/224/3221225597/index.m3u8
CCTV144M1080[1920*1080],http://39.134.155.177/PLTV/88888888/224/3221225609/index.m3u8
CCTV148M1080[1920*1080],http://39.134.155.175/PLTV/88888888/224/3221225638/index.m3u8
CCTV154M1080[1920*1080],http://39.134.155.217/PLTV/88888888/224/3221225610/index.m3u8
CCTV174M1080[1920*1080],http://39.134.155.219/PLTV/88888888/224/3221225675/index.m3u8
東南衛視4M1080[1920*1080],http://39.134.155.187/PLTV/88888888/224/3221225519/index.m3u8
東方衛視4M1080[1920*1080],http://39.134.155.165/PLTV/88888888/224/3221225613/index.m3u8
東方衛視8M1080[1920*1080],http://39.134.155.137/PLTV/88888888/224/3221225651/index.m3u8
北京衛視4M1080[1920*1080],http://39.134.155.195/PLTV/88888888/224/3221225607/index.m3u8
北京衛視8M1080[1920*1080],http://39.134.155.139/PLTV/88888888/224/3221225659/index.m3u8
天津衛視4M1080[1920*1080],http://39.134.155.185/PLTV/88888888/224/3221225599/index.m3u8
天津衛視8M1080[1920*1080],http://39.134.155.135/PLTV/88888888/224/3221225649/index.m3u8
安徽衛視4M1080[1920*1080],http://39.134.155.139/PLTV/88888888/224/3221225598/index.m3u8
山東衛視4M1080[1920*1080],http://39.134.155.137/PLTV/88888888/224/3221225592/index.m3u8
山東衛視8M1080[1920*1080],http://39.134.155.145/PLTV/88888888/224/3221225646/index.m3u8
廣東衛視4M1080[1920*1080],http://39.134.155.157/PLTV/88888888/224/3221225602/index.m3u8
廣東衛視8M1080[1920*1080],http://39.134.155.215/PLTV/88888888/224/3221225642/index.m3u8
江蘇衛視8M1080[1920*1080],http://39.134.155.133/PLTV/88888888/224/3221225634/index.m3u8
江西衛視4M1080[1920*1080],http://39.134.155.137/PLTV/88888888/224/3221225594/index.m3u8
浙江衛視4M1080[1920*1080],http://39.134.155.199/PLTV/88888888/224/3221225580/index.m3u8
浙江衛視8M1080[1920*1080],http://39.134.155.215/PLTV/88888888/224/3221225644/index.m3u8
深圳衛視4M1080[1920*1080],http://39.134.155.159/PLTV/88888888/224/3221225603/index.m3u8
深圳衛視8M1080[1920*1080],http://39.134.155.191/PLTV/88888888/224/3221225640/index.m3u8
湖北衛視4M1080[1920*1080],http://39.134.155.141/PLTV/88888888/224/3221225588/index.m3u8
湖北衛視8M1080[1920*1080],http://39.134.155.157/PLTV/88888888/224/3221225663/index.m3u8
湖南衛視4M1080[1920*1080],http://39.134.155.135/PLTV/88888888/224/3221225555/index.m3u8
湖南衛視8M1080[1920*1080],http://39.134.155.163/PLTV/88888888/224/3221225667/index.m3u8
遼寧衛視4M1080[1920*1080],http://39.134.155.147/PLTV/88888888/224/3221225636/index.m3u8
重慶衛視4M1080[1920*1080],http://39.134.155.149/PLTV/88888888/224/3221225632/index.m3u8
重慶衛視4M1080[1920*1080],http://39.134.155.161/PLTV/88888888/224/3221225530/index.m3u8
黑龍江衛視4M1080[1920*1080],http://39.134.155.165/PLTV/88888888/224/3221225601/index.m3u8
黑龍江衛視8M1080[1920*1080],http://39.134.155.211/PLTV/88888888/224/3221225647/index.m3u8
上海纪實人文4M1080[1920*1080],http://39.134.155.141/PLTV/88888888/224/3221225590/index.m3u8
上海纪實人文8M1080[1920*1080],http://39.134.155.143/PLTV/88888888/224/3221225657/index.m3u8
北京冬奥纪實4M1080[1920*1080],http://39.134.155.163/PLTV/88888888/224/3221225604/index.m3u8
北京冬奥纪實8M1080[1920*1080],http://39.134.155.149/PLTV/88888888/224/3221225645/index.m3u8
NewTV中國功夫2.5M1080[1920*1080],http://39.134.155.169/PLTV/88888888/224/3221225585/index.m3u8
NewTV軍事評論2.5M1080[1920*1080],http://39.134.155.213/PLTV/88888888/224/3221225587/index.m3u8
NewTV軍旅劇場2.5M1080[1920*1080],http://39.134.155.133/PLTV/88888888/224/3221225573/index.m3u8
NewTV農業致富4M1080[1920*1080],http://39.134.155.163/PLTV/88888888/224/3221225568/index.m3u8
NewTV動作電影2.5M1080[1920*1080],http://39.134.155.161/PLTV/88888888/224/3221225673/index.m3u8
NewTV古装劇場2.5M1080[1920*1080],http://39.134.155.183/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康2.5M1080[1920*1080],http://39.134.155.197/PLTV/88888888/224/3221225589/index.m3u8
NewTV明星大片2.5M1080[1920*1080],http://39.134.155.161/PLTV/88888888/224/3221225669/index.m3u8
NewTV武搏世界2.5M1080[1920*1080],http://39.134.155.191/PLTV/88888888/224/3221225560/index.m3u8
NewTV海外劇場10802.5M1080[1920*1080],http://39.134.155.137/PLTV/88888888/224/3221225579/index.m3u8
NewTV潮媽辣婆4M1080[1920*1080],http://39.134.155.173/PLTV/88888888/224/3221225574/index.m3u8
NewTV炫舞未来4M1080[1920*1080],http://39.134.155.149/PLTV/88888888/224/3221225558/index.m3u8
NewTV爱情喜劇2.5M1080[1920*1080],http://39.134.155.141/PLTV/88888888/224/3221225564/index.m3u8
NewTV精品大劇4M1080[1920*1080],http://39.134.155.155/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品纪錄2.5M1080[1920*1080],http://39.134.155.147/PLTV/88888888/224/3221225668/index.m3u8
NewTV超級體育2.5M1080[1920*1080],http://39.134.155.149/PLTV/88888888/224/3221225510/index.m3u8
NewTV超級體育4M1080[1920*1080],http://39.134.155.153/PLTV/88888888/224/3221225576/index.m3u8
NewTV超級體育8M1080[1920*1080],http://39.134.155.137/PLTV/88888888/224/3221225653/index.m3u8
NewTV超級電影2.5M1080[1920*1080],http://39.134.155.189/PLTV/88888888/224/3221225497/index.m3u8
NewTV超級電影4M1080[1920*1080],http://39.134.155.133/PLTV/88888888/224/3221225582/index.m3u8
NewTV超級電影8M1080[1920*1080],http://39.134.155.141/PLTV/88888888/224/3221225656/index.m3u8
NewTV超級電視劇2.5M1080[1920*1080],http://39.134.155.135/PLTV/88888888/224/3221225514/index.m3u8
NewTV超級電視劇4M1080[1920*1080],http://39.134.155.145/PLTV/88888888/224/3221225595/index.m3u8
NewTV超級綜藝2.5M1080[1920*1080],http://39.134.155.203/PLTV/88888888/224/3221225495/index.m3u8
NewTV超級綜藝4M1080[1920*1080],http://39.134.155.139/PLTV/88888888/224/3221225593/index.m3u8
黑莓動畫4M1080[1920*1080],http://39.134.155.147/PLTV/88888888/224/3221225671/index.m3u8
黑莓動畫4M1080[1920*1080],http://39.134.155.151/PLTV/88888888/224/3221225554/index.m3u8
黑莓電影4M1080[1920*1080],http://39.134.155.155/PLTV/88888888/224/3221225664/index.m3u8
黑莓電競4M1080[1920*1080],http://39.134.155.145/PLTV/88888888/224/3221225569/index.m3u8
黑莓電競4M1080[1920*1080],http://39.134.155.159/PLTV/88888888/224/3221225643/index.m3u8
CCTV1720[1280*720],http://39.134.155.133/PLTV/88888888/224/3221225553/index.m3u8
CCTV1720[1280*720],http://39.134.155.177/PLTV/88888888/224/3221225506/index.m3u8
CCTV5+720[1280*720],http://39.134.155.213/PLTV/88888888/224/3221225563/index.m3u8
CGTN4M576[768*576],http://39.134.155.147/PLTV/88888888/224/3221225621/index.m3u8
CGTN纪錄576[785*576],http://39.134.155.141/PLTV/88888888/224/3221225507/index.m3u8
中國教育14M576[768*576],http://39.134.155.157/PLTV/88888888/224/3221225635/index.m3u8
中國教育1576[768*576],http://39.134.155.201/PLTV/88888888/224/3221225660/index.m3u8
東方衛視576[1280*720],http://39.134.155.213/PLTV/88888888/224/3221225515/index.m3u8
東方衛視720[1280*720],http://39.134.155.139/PLTV/88888888/224/3221225550/index.m3u8
雲南衛視4M576[768*576],http://39.134.155.203/PLTV/88888888/224/3221225626/index.m3u8
内蒙古衛視4M576[768*576],http://39.134.155.193/PLTV/88888888/224/3221225616/index.m3u8
北京衛視576[1280*720],http://39.134.155.155/PLTV/88888888/224/3221225539/index.m3u8
北京衛視720[1280*720],http://39.134.155.177/PLTV/88888888/224/3221225559/index.m3u8
吉林衛視4M576[768*576],http://39.134.155.163/PLTV/88888888/224/3221225637/index.m3u8
四川衛視4M576[768*576],http://39.134.155.151/PLTV/88888888/224/3221225620/index.m3u8
天津衛視576[1920*1080],http://39.134.155.157/PLTV/88888888/224/3221225528/index.m3u8
天津衛視720[1920*1080],http://39.134.155.155/PLTV/88888888/224/3221225565/index.m3u8
寧夏衛視4M576[785*576],http://39.134.155.141/PLTV/88888888/224/3221225639/index.m3u8
山東衛視576[1280*720],http://39.134.155.207/PLTV/88888888/224/3221225536/index.m3u8
山東衛視720[1280*720],http://39.134.155.165/PLTV/88888888/224/3221225567/index.m3u8
山西衛視4M576[768*576],http://39.134.155.177/PLTV/88888888/224/3221225633/index.m3u8
廣東衛視720[1920*1080],http://39.134.155.205/PLTV/88888888/224/3221225561/index.m3u8
廣西衛視4M576[768*576],http://39.134.155.177/PLTV/88888888/224/3221225631/index.m3u8
江蘇衛視720[1280*720],http://39.134.155.147/PLTV/88888888/224/3221225548/index.m3u8
河北衛視4M576[768*576],http://39.134.155.143/PLTV/88888888/224/3221225627/index.m3u8
浙江衛視720[1280*720],http://39.134.155.187/PLTV/88888888/224/3221225557/index.m3u8
海南衛視4M576[768*576],http://39.134.155.153/PLTV/88888888/224/3221225624/index.m3u8
深圳衛視576[1280*720],http://39.134.155.151/PLTV/88888888/224/3221225524/index.m3u8
深圳衛視720[1280*720],http://39.134.155.153/PLTV/88888888/224/3221225552/index.m3u8
甘肅衛視4M576[768*576],http://39.134.155.145/PLTV/88888888/224/3221225629/index.m3u8
西藏衛視4M576[785*576],http://39.134.155.191/PLTV/88888888/224/3221225625/index.m3u8
贵州衛視4M576[768*576],http://39.134.155.173/PLTV/88888888/224/3221225617/index.m3u8
陕西衛視4M576[768*576],http://39.134.155.217/PLTV/88888888/224/3221225608/index.m3u8
青海衛視4M576[768*576],http://39.134.155.151/PLTV/88888888/224/3221225578/index.m3u8
四川康巴衛視576[768*576],http://39.134.155.135/PLTV/88888888/224/3221225543/index.m3u8
山東教育衛視4M576[1047*576],http://39.134.155.133/PLTV/88888888/224/3221225619/index.m3u8
廣東南方衛視上星4M576[768*576],http://39.134.155.155/PLTV/88888888/224/3221225614/index.m3u8
新疆兵團衛視4M576[768*576],http://39.134.155.177/PLTV/88888888/224/3221225691/index.m3u8
青海安多衛視576[768*576],http://39.134.155.171/PLTV/88888888/224/3221225541/index.m3u8
上海哈哈炫動4M576[768*576],http://39.134.155.149/PLTV/88888888/224/3221225615/index.m3u8
上海哈哈炫動576[785*576],http://39.134.155.161/PLTV/88888888/224/3221225546/index.m3u8
北京卡酷少兒4M576[1047*576],http://39.134.155.157/PLTV/88888888/224/3221225606/index.m3u8
廣東嘉佳卡通4M576[1023*576],http://39.134.155.185/PLTV/88888888/224/3221225628/index.m3u8
江蘇优漫卡通4M576[1047*576],http://39.134.155.155/PLTV/88888888/224/3221225612/index.m3u8
湖南金鹰卡通4M576[1047*576],http://39.134.155.145/PLTV/88888888/224/3221225618/index.m3u8
湖南金鹰纪實4M576[768*576],http://39.134.155.135/PLTV/88888888/224/3221225623/index.m3u8
果洛4M576[1280*720],http://39.134.155.149/PLTV/88888888/224/3221225662/index.m3u8

📺愛上衛視,#genre#
CCTV18M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1
CCTV28M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240244_1/playlist.m3u8?CONTENTID=00000110240244_1
CCTV32M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240245_1/playlist.m3u8?CONTENTID=00000110240245_1
CCTV48M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240316_1/playlist.m3u8?CONTENTID=00000110240316_1
CCTV62M1080[1024*576],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1
CCTV72M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1
CCTV82M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1
CCTV92M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240250_1/playlist.m3u8?CONTENTID=00000110240250_1
CCTV98M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240478_1/playlist.m3u8?CONTENTID=00000110240478_1
CCTV102M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240251_1/playlist.m3u8?CONTENTID=00000110240251_1
CCTV118M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240328_1/playlist.m3u8?CONTENTID=00000110240328_1
CCTV122M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240252_1/playlist.m3u8?CONTENTID=00000110240252_1
CCTV138M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1
CCTV142M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240253_1/playlist.m3u8?CONTENTID=00000110240253_1
CCTV158M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1
CCTV178M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1
IPTV5+2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240281_1/playlist.m3u8?CONTENTID=00000110240281_1
中國教育18M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240302_1/playlist.m3u8?CONTENTID=00000110240302_1
北京衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1
天津衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1
山東衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1
廣東衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1
江蘇衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1
河北衛視8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1
深圳衛視8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1
湖北衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1
湖南衛視8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1
贵州衛視8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1
遼寧衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1
黑龍江衛視2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1
CHC高清電影8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
體育賽事8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240590_1/playlist.m3u8?CONTENTID=00000110240590_1


📺台灣125,#genre#
鳳凰衛視,http://125.227.210.37:8935/VideoInput/play.ts
CNNHD,http://125.227.210.37:10677/VideoInput/play.ts
eleven體育1,http://125.227.210.37:10677/VideoInput/play.ts
探索亞洲,http://125.227.210.37:10388/VideoInput/play.ts
年代新聞,http://125.227.210.37:11055/VideoInput/play.ts
TVBS新聞,http://125.227.210.37:16329/VideoInput/play.ts
國家地理,http://125.227.210.37:16408/VideoInput/play.ts
東森戲劇,http://125.227.210.37:17524/VideoInput/play.ts
衛視洋片,http://125.227.210.55:18789/VideoInput/play.ts#http://125.227.210.37:18789/VideoInput/play.ts
東森洋片,http://125.227.210.55:18685/VideoInput/play.ts#http://125.227.210.37:18685/VideoInput/play.ts
年代新聞,http://125.227.210.55:11055/VideoInput/play.ts#http://125.227.210.37:11055/VideoInput/play.ts
FX HD,http://125.227.210.55:13498/VideoInput/play.ts#http://125.227.210.37:13498/VideoInput/play.ts
迪士尼,http://125.227.210.55:14250/VideoInput/play.ts#http://125.227.210.37:14250/VideoInput/play.ts
中天綜合,http://125.227.210.55:14583/VideoInput/play.ts#http://125.227.210.37:14583/VideoInput/play.ts
非凡新聞,http://125.227.210.55:15078/VideoInput/play.ts#http://125.227.210.37:15078/VideoInput/play.ts
三立新聞,http://125.227.210.55:15589/VideoInput/play.ts#http://125.227.210.37:15589/VideoInput/play.ts
三立台灣,http://125.227.210.55:15714/VideoInput/play.ts#http://125.227.210.37:15714/VideoInput/play.ts
中天娛樂,http://125.227.210.55:15796/VideoInput/play.ts#http://125.227.210.37:15796/VideoInput/play.ts
CN卡通,http://125.227.210.55:16671/VideoInput/play.ts#http://125.227.210.37:16671/VideoInput/play.ts
緯來體育,http://125.227.210.55:18358/VideoInput/play.ts#http://125.227.210.37:18358/VideoInput/play.ts
TLC旅遊,http://125.227.210.55:19020/VideoInput/play.ts#http://125.227.210.37:19020/VideoInput/play.ts
彭博財經,http://125.227.210.55:18184/VideoInput/play.ts#http://125.227.210.37:18184/VideoInput/play.ts
Arirang,http://125.227.210.55:8933/VideoInput/play.ts#http://125.227.210.37:8933/VideoInput/play.ts
NHKworld,http://125.227.210.55:8931/VideoInput/play.ts#http://125.227.210.37:8931/VideoInput/play.ts
YTN,http://125.227.210.55:8932/VideoInput/play.ts#http://125.227.210.37:8932/VideoInput/play.ts
HBO,http://125.227.210.55:16027/VideoInput/play.ts#http://125.227.210.37:16027/VideoInput/play.ts
CNBC,http://125.227.210.55:16415/VideoInput/play.ts#http://125.227.210.37:16415/VideoInput/play.ts
DW,http://125.227.210.55:8934/VideoInput/play.ts#http://125.227.210.37:8934/VideoInput/play.ts
DW德語,http://125.227.210.55:8935/VideoInput/play.ts#http://125.227.210.37:8935/VideoInput/play.ts
RT,http://125.227.210.55:8936/VideoInput/play.ts#http://125.227.210.37:8936/VideoInput/play.ts
TV5亞洲,http://125.227.210.55:8937/VideoInput/play.ts#http://125.227.210.37:8937/VideoInput/play.ts
半島新聞,http://125.227.210.55:8938/VideoInput/play.ts#http://125.227.210.37:8938/VideoInput/play.ts
NHKbs1,http://125.227.210.55:8939/VideoInput/play.ts#http://125.227.210.37:8939/VideoInput/play.ts
NHKbsp,http://125.227.210.55:8940/VideoInput/play.ts#http://125.227.210.37:8940/VideoInput/play.ts
BBCworld,http://125.227.210.55:10246/VideoInput/play.ts#http://125.227.210.37:10246/VideoInput/play.ts
CNN,http://125.227.210.55:10797/VideoInput/play.ts#http://125.227.210.37:10797/VideoInput/play.ts
Discovery,http://125.227.210.37:10388/VideoInput/play.ts
ELEVEN,http://125.227.210.37:10677/VideoInput/play.ts
年代新聞,http://125.227.210.37:11055/VideoInput/play.ts
FOX頻道,http://125.227.210.37:13498/VideoInput/play.ts
迪斯尼,http://125.227.210.37:14250/VideoInput/play.ts
非凡新聞,http://125.227.210.37:15078/VideoInput/play.ts
三立新聞,http://125.227.210.37:15589/VideoInput/play.ts
三立台灣,http://125.227.210.37:15714/VideoInput/play.ts
中天娛樂,http://125.227.210.37:15796/VideoInput/play.ts
HBO,http://125.227.210.37:16027/VideoInput/play.ts
TVBS新聞台,http://125.227.210.37:16329/VideoInput/play.ts
CNBC,http://125.227.210.37:16415/VideoInput/play.ts
國家地理,http://125.227.210.37:16408/VideoInput/play.ts
CN卡通,http://125.227.210.37:16671/VideoInput/play.ts
