央视卫视,#genre#
[美国]Olelo 55,https://granicusliveus12-a.akamaihd.net/olelo/G0125_013/playlist.m3u8
[美国]Olelo 55,https://granicusliveus12-a.akamaihd.net/olelo/G0125_013/chunklist.m3u8
[美国]NBC News Now HD,http://nbcnews2.akamaized.net/hls/live/723426-b/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
[美国]Lex TV,http://granicusliveus2-a.akamaihd.net/lfucg/G0264_002/chunklist_w831870727.m3u8
[美国]Orange TV,http://otv3.ocfl.net:1936/OrangeTV/smil:OrangeTV.smil/chunklist_b894100_sleng.m3u8
[美国]Lax Sports Network TV,https://1840769862.rsc.cdn77.org/FTF/LSN_SCTE.m3u8
[美国]Orange TV (720p),http://otv3.ocfl.net:1936/OrangeTV/smil:OrangeTV.smil/playlist.m3u8
[美国]TVS Drive In Movie (360p),https://rpn1.bozztv.com/36bay2/gusa-tvsdriveinmovie/index.m3u8
[美国]NRB Network (English) (480p),http://uni6rtmp.tulix.tv:1935/nrbnetwork/myStream.sdp/playlist.m3u8
[美国]TVS Travel Network (720p),https://rpn1.bozztv.com/36bay2/gusa-tvstravel/index.m3u8
[美国]myTV (KRON),https://streams.the6tv.duckdns.org:2443/locals/BayArea/kron-dt1.m3u8
[美国]Xcorps (720p),https://rpn1.bozztv.com/36bay2/gusa-xcorps/playlist.m3u8
[美国]NRBTV (480p),https://uni6rtmp.tulix.tv/nrbnetwork/myStream.sdp/playlist.m3u8
[美国]3ABN Proclaim!,https://moiptvhls-i.akamaihd.net/hls/live/652317/secure/master.m3u8
[美国]3ABN,https://moiptvhls-i.akamaihd.net/hls/live/652042/secure/master.m3u8
[美国]3ABN International,https://moiptvhls-i.akamaihd.net/hls/live/652312/secure/master.m3u8
[美国]Lifestyle,https://bozztv.com/36bay2/gusa-lifestyle/index.m3u8
[美国]Nothing Scripted (720p),https://30a-tv.com/NothingScripted.m3u8
[美国]Power Nation,https://rtmtv-powernation-1.roku.wurl.com/manifest/playlist.m3u8
[美国]Power Nation,https://rtmtv.samsung.wurl.com/manifest/playlist.m3u8
[美国]Pocket.Watch,https://pocketwatch.samsung.wurl.com/manifest/playlist.m3u8
[美国]Power Nation (US) (720p),https://rtmtv-samsung.samsung.wurl.com/manifest/playlist.m3u8
[美国]PBS | World Channel,https://cs.ebmcdn.net/eastbay-live-hs-1/apt/mp4:apt-world/playlist.m3u8
[美国]MTV Biggest Pop (720p),http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master.m3u8
[美国]NBC 11 Pittsburgh PA (WPXI-HD),https://svc-lvanvato-cxtv-wpxi.cmgvideo.com/wpxi/2564k/index.m3u8
[美国]TVS Tally Ho (360p),https://rpn1.bozztv.com/36bay2/gusa-tvstallyho/index.m3u8
[美国]Nat Geo WILD,https://cdn1.mobiletv.bg/T5/ng_wild_hd/ng_wild_hd_794613_850k.m3u8
[美国]Nick Jr.,https://cdn1.mobiletv.bg/T5/bit/bit_794613_850k.m3u8
[US;UK]Movies Kingdom (720p),https://a.jsrdn.com/broadcast/e9b4093a41/+0000/c.m3u8

日韩测试,#genre#
[日本]NHK World Japan (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
[日本]NHK WORLD TV,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
[日本]NHK华语视界 (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
[日本]J Sports 1,http://redlabmcdn.s.llnwi.net/jp04/bs15hd/playlist.m3u8
[日本]J Sports 2,http://redlabmcdn.s.llnwi.net/jp04/bs11hd/playlist.m3u8
[日本]Animax Japan (Indonesian Subs) [Not 24/7],http://185.180.221.194:8278/streams/d/Animax/playlist.m3u8
[日本]Japanet Channel DX (1080p),https://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index.m3u8
[日本]Star 1,http://redlabmcdn.s.llnwi.net/jp04/bs09hd/playlist.m3u8
[日本]Star 2,http://redlabmcdn.s.llnwi.net/jp04/bs10hd/playlist.m3u8
[日本]Nippon TV,http://redlabmcdn.s.llnwi.net/jp04/ryowa3hd/playlist.m3u8
[日本]Tokyo MX (Webcam Stream),https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
[日本]Tokyo MX1,http://redlabmcdn.s.llnwi.net/jp04/ryowa8hd/playlist.m3u8
[日本]Tokyo MX1 (360p) [Not 24-7],https://movie.mcas.jp/mcas/mx1_2/master.m3u8
[日本]Tokyo MX2 (360p),https://movie.mcas.jp/mcas/mx2_2/master.m3u8
[日本]WakuWaku Japan,https://liveanevia.mncnow.id/live/eds/WakuWakuJapan/sa_dash_vmx/WakuWakuJapan.mpd
[日本]TV Tokyo,http://redlabmcdn.s.llnwi.net/jp04/ryowa6hd/playlist.m3u8
[日本]Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
[日本]NTV News24 (480p),https://www.news24.jp/livestream/index.m3u8
[日本]Fuji TV,http://redlabmcdn.s.llnwi.net/jp04/ryowa7hd/playlist.m3u8
[日本]日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
[日本]日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
[日本]日本购物3,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
[日本]日本购物4,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8
[日本]TV Asahi 1,http://redlabmcdn.s.llnwi.net/jp04/ryowa4hd/playlist.m3u8
[日本]TBS,http://redlabmcdn.s.llnwi.net/jp04/ryowa5hd/playlist.m3u8
[日本]NHK BS1,http://redlabmcdn.s.llnwi.net/jp04/bs01hd/playlist.m3u8
[日本]NHK BSP,http://redlabmcdn.s.llnwi.net/jp04/bs02hd/playlist.m3u8
[日本]NHK Chinese Vision,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
[日本]NHK E,http://redlabmcdn.s.llnwi.net/jp04/ryowa1hd/playlist.m3u8
[日本]NHK G,http://redlabmcdn.s.llnwi.net/jp04/ryowa2hd/playlist.m3u8
[日本]NHK General TV,https://nhk.mov3.co/hls/nhk.m3u8
[日本]NHK World (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/sycc-live/zh/playlist.m3u8
[日本]NHK World Japan (1080p),https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
[韩国]Animax [Indonesian Sub],http://210.210.155.35/session/83bc2526-da69-11e8-881b-c81f66f89318/dr9445/h/h144/01.m3u8
[韩国]MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
[韩国]TJB 대전방송(SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8
[韩国]SBS,http://51.81.66.195:1935/krtv/sbs_540/playlist.m3u8
[韩国]JTBC,http://51.81.66.195:1935/krtv/jtbc_540/playlist.m3u8
[韩国]가요TV,http://gayotv.net:1935/live/gayotv/playlist.m3u8
[韩国]국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
[韩国]K+ (576p),http://210.210.155.35/uq2663/h/h08/index.m3u8
[韩国]대구 MBC(MBC Daegu),https://5e04aba713813.streamlock.net/live/livetv/playlist.m3u8
[韩国]대전MBC(MBC Daejeon),https://5c482867a8b63.streamlock.net/live/myStream.sdp/playlist.m3u8
[韩国]여수MBC(MBC Yeosu),https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
[韩国]제주 MBC(MBC Jeju),https://5cf58a556f9b2.streamlock.net:443/live/tv_jejumbc/playlist.m3u8
[韩国]춘천MBC(MBC Chuncheon),https://5c74939c891dc.streamlock.net/live/TV/playlist.m3u8
[韩国]한국선거방송,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
[韩国]MBC,http://51.81.66.195:1935/krtv/mbc_540/playlist.m3u8
[韩国]KBC 광주방송(SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
[韩国]KBS2,http://51.81.66.195:1935/krtv/kbs2_540/playlist.m3u8
[韩国]KCTV 광주 CH05,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
[韩国]Mnet,http://51.81.66.195:1935/krtv/mnet_540/playlist.m3u8
[韩国]One (Indonesian Sub),http://210.210.155.35/session/c30d8c14-f1bc-11e8-89c0-aa35b2893d02/uq2663/h/h143/02.m3u8
[韩国]tvN Asia,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8



